SurveyID,Country,Ecoregion,SiteCode,SiteLat,SiteLong,geom,SurveyDate,Depth,Apogon imberbis,Atherina hepsetus,Boops boops,Centrolabrus exoletus,Chelon labrosus,Chromis chromis,Chrysophrys auratus,Coris julis,Ctenolabrus rupestris,Dentex dentex,Diplodus annularis,Diplodus cervinus,Diplodus puntazzo,Diplodus sargus,Diplodus vulgaris,Epinephelus costae,Epinephelus marginatus,Gobius bucchichi,Gobius xanthocephalus,Labrus merula,Labrus viridis,Mullus surmuletus,Muraena helena,Oblada melanura,Octopus vulgaris,Pagrus pagrus,Parablennius pilicornis,Parablennius rouxi,Pomadasys incisus,Sarpa salpa,Sciaena umbra,Seriola dumerili,Serranus cabrilla,Serranus scriba,Spicara maena,Spicara smaris,Spondyliosoma cantharus,Symphodus cinereus,Symphodus doderleini,Symphodus mediterraneus,Symphodus melanocercus,Symphodus ocellatus,Symphodus roissali,Symphodus rostratus,Symphodus tinca,Thalassoma pavo,Tripterygion delaisi
912349434,Morocco,Alboran Sea,MEL6,35.18,-2.43,POINT (-2.43 35.18),2015-09-04T14:00:00Z,10.2,0,0,0,0,0,26520,0,53,0,0,0,0,0,0,86,0,1,0,0,0,0,0,0,10,0,0,1,0,0,69,0,0,7,2,0,0,2,0,0,0,0,0,0,0,3,41,0
912349435,Morocco,Alboran Sea,MEL6,35.18,-2.43,POINT (-2.43 35.18),2015-09-04T14:00:00Z,8.1,0,0,0,0,0,25170,0,30,0,0,0,0,2,0,28,0,1,0,0,0,0,1,0,251,0,0,0,0,0,80,0,0,4,10,0,0,7,0,0,3,0,3,3,0,9,77,0
912349436,Morocco,Alboran Sea,MEL7,35.18,-2.42,POINT (-2.42 35.18),2015-09-04T14:00:00Z,5.9,0,0,0,0,0,3641,0,18,0,0,0,0,0,5,14,0,1,0,0,0,0,0,0,15,0,0,0,0,0,40,0,0,12,3,0,0,0,0,0,0,0,0,0,0,6,43,0
912349437,Morocco,Alboran Sea,MEL7,35.18,-2.42,POINT (-2.42 35.18),2015-09-04T14:00:00Z,5.8,0,0,0,0,0,2448,0,22,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,1,0,0,2,0,0,30,0,0,8,1,0,0,0,0,0,0,0,3,0,0,4,29,1
912349451,Spain,Western Mediterranean,MURC5,37.63,-0.69,POINT (-0.69 37.63),2015-09-16T14:00:00Z,7.0,0,0,0,0,0,272,0,49,0,0,0,0,0,2,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,1,0,27,24,0
912349452,Spain,Western Mediterranean,MURC6,37.66,-0.65,POINT (-0.65 37.66),2015-09-17T14:00:00Z,5.0,0,0,0,0,0,8650,0,268,0,0,0,0,6,0,18,0,0,0,0,0,0,0,0,751,0,0,1,0,0,8,0,0,1,5,0,0,0,0,0,3,0,40,0,0,3,240,0
912349453,Spain,Western Mediterranean,MURC6,37.66,-0.65,POINT (-0.65 37.66),2015-09-17T14:00:00Z,7.5,1,0,0,0,0,3463,0,167,0,0,0,0,0,1,28,0,1,1,0,0,0,0,2,0,0,0,0,0,0,4,15,0,1,7,5,0,0,0,0,7,0,20,0,0,6,148,0
912349454,Spain,Western Mediterranean,MURC7,37.65,-0.65,POINT (-0.65 37.65),2015-09-17T14:00:00Z,8.7,0,0,0,0,0,32850,0,25,0,0,0,0,2,0,5,0,0,1,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,64,0,0,1,20,0
912349455,Spain,Western Mediterranean,MURC7,37.65,-0.65,POINT (-0.65 37.65),2015-09-17T14:00:00Z,9.7,2,0,0,0,0,10375,0,59,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,22,0,21,0,0,3,41,0
912349456,Spain,Alboran Sea,MURC8,37.58,-0.98,POINT (-0.98 37.58),2015-09-18T14:00:00Z,6.5,11,0,323,0,0,1143,0,44,0,0,0,0,2,0,44,0,0,0,0,3,0,7,0,3,0,34,0,0,0,5,0,4,0,10,0,2000,0,0,0,3,0,14,3,0,28,17,0
912349457,Spain,Alboran Sea,MURC8,37.58,-0.98,POINT (-0.98 37.58),2015-09-18T14:00:00Z,8.3,1,0,2130,0,0,3420,0,38,0,0,2,0,4,13,122,0,0,0,0,0,0,17,0,127,0,7,0,0,0,53,0,3,0,18,123,7,0,0,1,4,0,148,2,1,28,27,0
912349458,Spain,Alboran Sea,MURC9,37.58,-0.99,POINT (-0.99 37.58),2015-09-18T14:00:00Z,6.5,0,0,30000,0,0,18400,0,9,0,0,4,0,1,3,34,0,0,0,0,1,0,4,0,33,0,7,0,0,0,38,0,3,0,7,0,0,0,0,0,1,0,3,1,0,7,15,0
912349459,Spain,Alboran Sea,MURC9,37.58,-0.99,POINT (-0.99 37.58),2015-09-18T14:00:00Z,7.0,0,0,1850,0,0,1726,0,36,0,0,8,0,0,0,114,0,2,0,0,0,0,33,0,0,0,0,0,0,0,145,0,1,1,27,10,0,0,0,0,5,0,19,2,0,15,100,0
912349442,Spain,Alboran Sea,MURC1,37.41,-1.54,POINT (-1.54 37.41),2015-09-14T14:00:00Z,7.4,3,0,0,0,0,3900,0,20,0,0,10,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,5,1,0,0,0,1,4,0,12,5,2,8,14,0
912349443,Spain,Alboran Sea,MURC1,37.41,-1.54,POINT (-1.54 37.41),2015-09-14T14:00:00Z,7.7,23,0,8,0,0,2572,0,14,0,0,9,0,2,2,12,0,0,0,0,0,0,0,0,82,0,0,0,0,1,3,0,0,0,14,0,0,0,0,0,2,0,0,1,1,12,11,0
912349444,Spain,Alboran Sea,MURC2,37.54,-1.15,POINT (-1.15 37.54),2015-09-14T14:00:00Z,6.2,0,0,20,0,0,11,0,18,0,0,1,0,0,0,10,0,0,0,0,0,0,13,0,40,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,1,0,0,0
912349446,Spain,Western Mediterranean,MURC3,37.73,-0.7,POINT (-0.7 37.73),2015-09-16T14:00:00Z,10.7,0,0,0,0,0,10,0,1,0,0,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,5,230,0,0,0,0,0,30,0,0,1,0,0
912349447,Spain,Western Mediterranean,MURC3,37.73,-0.7,POINT (-0.7 37.73),2015-09-16T14:00:00Z,8.3,0,0,0,0,0,0,0,5,0,0,53,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,0,0,0,3,3,260,0,0,0,0,0,0,0,0,1,0,0
912349448,Spain,Western Mediterranean,MURC4,37.74,-0.69,POINT (-0.69 37.74),2015-09-16T14:00:00Z,8.5,1,0,0,0,0,381,0,15,0,0,1,0,6,1,32,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,0,0,14,74,0
912349449,Spain,Western Mediterranean,MURC4,37.74,-0.69,POINT (-0.69 37.74),2015-09-16T14:00:00Z,9.5,0,0,0,0,0,4925,0,6,0,1,0,0,14,18,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,30,0,0,0,0,2,0,0,0,0,5,119,0
912349450,Spain,Western Mediterranean,MURC5,37.63,-0.69,POINT (-0.69 37.63),2015-09-16T14:00:00Z,6.6,0,0,0,0,0,655,0,31,0,0,5,1,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,1,2,4,3,1,27,20,0
912349445,Spain,Alboran Sea,MURC2,37.54,-1.15,POINT (-1.15 37.54),2015-09-14T14:00:00Z,6.3,0,0,18,0,0,105,0,7,0,0,15,0,0,2,8,0,0,0,0,0,0,7,0,30,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0
912349533,Spain,Western Mediterranean,VAL15,38.8,0.2,POINT (0.2 38.8),2015-09-22T14:00:00Z,6.7,0,0,0,0,2,2800,0,190,0,0,2,0,3,14,15,0,0,0,0,0,0,21,0,88,0,0,1,0,0,0,0,0,1,16,0,0,0,0,0,3,0,7,2,1,52,65,0
912349534,Spain,Western Mediterranean,VAL16,39.16,0.23,POINT (0.23 39.16),2015-09-24T14:00:00Z,5.6,0,0,2,0,0,92,0,1,0,0,2,0,1,1,16,0,0,0,0,0,0,1,0,12,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,1,0,4,0,0
912349535,Spain,Western Mediterranean,VAL16,39.16,0.23,POINT (0.23 39.16),2015-09-24T14:00:00Z,5.5,0,0,130,0,0,230,0,0,0,0,6,0,1,0,14,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,1,0
912349536,Spain,Western Mediterranean,VAL17,39.9,0.69,POINT (0.69 39.9),2015-09-25T14:00:00Z,6.9,0,0,1,0,0,330,0,5,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,5,1,5,5,0
912349537,Spain,Western Mediterranean,VAL17,39.9,0.69,POINT (0.69 39.9),2015-09-25T14:00:00Z,6.6,0,0,2,0,0,10,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3,0,16,7,0,15,13,0
912349538,Spain,Western Mediterranean,VAL18,39.87,0.67,POINT (0.67 39.87),2015-09-25T14:00:00Z,9.2,5,0,5,0,0,36,0,24,0,0,0,0,0,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,3,0,0,1,0,20,21,0,24,21,0
912349539,Spain,Western Mediterranean,VAL19,39.85,0.67,POINT (0.67 39.85),2015-09-25T14:00:00Z,11.6,0,0,0,0,0,361,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,5,1,0,0,4,0,3,8,0,59,8,1,136,110,0
912349540,Spain,Western Mediterranean,VAL19,39.85,0.67,POINT (0.67 39.85),2015-09-25T14:00:00Z,10.5,0,0,0,0,0,1698,0,117,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,1,0,0,3,0,5,11,0,554,11,1,25,80,0
912349506,Spain,Western Mediterranean,VAL2,38.54,0.07,POINT (0.07 38.54),2015-07-07T14:00:00Z,9.0,10,0,0,0,0,685,0,48,0,0,0,0,0,10,42,0,0,0,0,0,0,4,0,9,0,0,12,0,0,5,0,0,11,15,0,0,3,0,0,12,0,0,9,0,21,0,6
912349504,Spain,Western Mediterranean,VAL1,38.5,0.13,POINT (0.13 38.5),2015-07-07T14:00:00Z,7.5,6,0,0,0,0,610,0,52,0,0,0,0,0,28,38,0,0,1,0,0,0,21,0,0,0,0,6,0,0,8,0,0,16,20,0,0,0,0,0,12,0,0,23,4,17,0,6
912349505,Spain,Western Mediterranean,VAL1,38.5,0.13,POINT (0.13 38.5),2015-07-07T14:00:00Z,6.0,0,0,0,0,0,856,0,17,0,0,5,0,0,11,33,0,0,0,0,0,0,24,0,40,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,2,0,0,1,2,47,15,0
912349522,Spain,Western Mediterranean,VAL10,38.16,0.45,POINT (0.45 38.16),2015-09-20T14:00:00Z,7.3,0,0,126,0,0,433,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,130,0,0,0,5,0,433,0,0,0,4,0,2,1,0,5,23,0
912349523,Spain,Western Mediterranean,VAL10,38.16,0.45,POINT (0.45 38.16),2015-09-20T14:00:00Z,7.6,0,0,5500,0,0,1290,0,15,0,1,4,0,2,1,14,0,0,0,0,0,0,0,0,648,0,0,0,0,0,21,0,0,0,5,3000,0,0,0,0,0,0,0,0,0,7,74,0
912349524,Spain,Western Mediterranean,VAL11,38.16,0.46,POINT (0.46 38.16),2015-09-20T14:00:00Z,5.2,0,0,0,0,0,326,0,10,0,1,2,0,1,4,20,0,0,0,0,0,0,0,0,15,0,0,0,0,0,76,0,0,0,6,28,0,0,0,0,0,0,0,0,2,13,6,0
912349525,Spain,Western Mediterranean,VAL11,38.16,0.46,POINT (0.46 38.16),2015-09-20T14:00:00Z,6.7,0,0,0,0,5,330,0,22,0,0,5,0,1,1,15,0,0,0,0,0,0,0,0,31,0,0,0,0,0,60,0,0,0,8,10,0,0,0,0,0,0,2,2,0,18,14,0
912349526,Spain,Western Mediterranean,VAL12,38.17,0.48,POINT (0.48 38.17),2015-09-20T14:00:00Z,5.3,0,0,49,0,0,810,0,1,0,0,5,0,1,5,13,0,0,0,0,3,0,0,0,223,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,7,0,0,16,3,0
912349527,Spain,Western Mediterranean,VAL12,38.17,0.48,POINT (0.48 38.17),2015-09-20T14:00:00Z,4.8,0,0,40,0,0,424,0,12,0,1,6,0,1,0,5,0,1,0,0,6,0,0,0,546,0,0,0,0,0,8,0,0,0,6,0,0,0,0,1,0,0,0,0,0,3,3,0
912349528,Spain,Western Mediterranean,VAL13,38.35,0.41,POINT (0.41 38.35),2015-09-21T14:00:00Z,3.0,0,0,50,0,0,151,0,2,0,4,17,0,1,2,14,0,0,0,0,0,0,2,0,140,0,0,0,0,0,9,0,0,0,5,0,0,0,1,0,0,0,5,2,0,9,2,0
912349529,Spain,Western Mediterranean,VAL13,38.35,0.41,POINT (0.41 38.35),2015-09-21T14:00:00Z,3.4,0,0,0,0,0,70,0,4,0,0,9,0,0,9,10,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,12,0,0
912349530,Spain,Western Mediterranean,VAL14,38.47,-0.32,POINT (-0.32 38.47),2015-09-21T14:00:00Z,4.0,0,0,10,0,0,8,0,10,0,0,5,0,0,3,2,0,0,0,0,0,0,2,0,16,0,0,0,0,0,63,0,0,0,1,0,0,0,0,0,0,0,10,1,0,2,2,0
912349531,Spain,Western Mediterranean,VAL14,38.47,-0.32,POINT (-0.32 38.47),2015-09-21T14:00:00Z,4.2,0,0,60,0,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,5,0,0,1,1,0
912349532,Spain,Western Mediterranean,VAL15,38.8,0.2,POINT (0.2 38.8),2015-09-22T14:00:00Z,6.9,0,0,0,0,0,2012,0,28,0,0,3,0,3,5,25,0,0,0,0,0,0,4,1,152,0,0,0,0,0,53,0,0,0,8,0,0,0,0,0,2,0,1,4,1,17,31,0
912349507,Spain,Western Mediterranean,VAL2,38.54,0.07,POINT (0.07 38.54),2015-07-07T14:00:00Z,6.0,6,0,0,0,0,2423,0,21,0,0,3,0,0,16,34,0,0,0,0,0,0,1,0,3,0,0,0,1,0,10,0,0,0,3,0,0,0,0,0,4,0,13,0,1,10,35,0
912349541,Spain,Western Mediterranean,VAL20,39.89,0.67,POINT (0.67 39.89),2015-09-25T14:00:00Z,9.3,1,0,1,0,0,4785,0,112,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,6,0,0,0,0,7,78,0,117,18,1,10,170,0
912349542,Spain,Western Mediterranean,VAL20,39.89,0.67,POINT (0.67 39.89),2015-09-25T14:00:00Z,9.2,21,0,28,0,0,290,0,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,3,5,0,0,0,0,3,14,0,56,14,2,794,109,0
912349508,Spain,Western Mediterranean,VAL3,38.63,0.07,POINT (0.07 38.63),2015-07-07T14:00:00Z,9.0,14,0,0,0,0,674,0,42,0,0,0,0,0,77,34,0,0,0,0,0,0,14,0,0,0,0,11,0,0,25,0,0,8,22,0,0,0,0,0,16,0,10,4,0,22,5,10
912349509,Spain,Western Mediterranean,VAL3,38.63,0.07,POINT (0.07 38.63),2015-07-07T14:00:00Z,4.8,0,0,0,0,0,324,0,29,0,0,15,0,3,9,23,0,2,0,0,0,0,1,0,4,0,0,0,0,0,14,0,0,0,8,0,0,0,0,0,1,0,6,0,1,8,15,0
912349510,Spain,Western Mediterranean,VAL4,38.75,0.23,POINT (0.23 38.75),2015-07-07T14:00:00Z,7.3,0,0,0,0,0,230,0,30,0,0,2,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,1,1,11,3,0
912349511,Spain,Western Mediterranean,VAL4,38.75,0.23,POINT (0.23 38.75),2015-07-07T14:00:00Z,5.5,9,0,0,0,0,108,0,99,0,0,3,0,0,8,28,0,0,0,0,0,0,4,0,1,0,0,0,0,0,35,0,0,1,22,0,0,0,0,0,2,0,2,0,2,45,5,0
912349512,Spain,Western Mediterranean,VAL5,38.68,0.15,POINT (0.15 38.68),2015-07-07T14:00:00Z,4.1,0,0,0,0,0,0,0,39,0,1,5,0,1,8,9,0,0,0,0,1,0,7,0,1,0,0,0,0,0,34,0,0,0,4,0,0,0,0,0,1,0,2,1,1,8,11,0
912349513,Spain,Western Mediterranean,VAL5,38.68,0.15,POINT (0.15 38.68),2015-07-07T14:00:00Z,3.4,0,0,0,0,0,32,0,85,1,0,23,0,0,24,45,0,0,0,0,2,0,14,0,18,1,0,1,0,0,52,1,0,0,41,0,0,0,0,0,3,0,26,0,0,53,25,2
912349514,Spain,Western Mediterranean,VAL6,39.85,0.08,POINT (0.08 39.85),2015-07-09T14:00:00Z,13.0,0,0,0,0,0,425,0,18,0,0,0,0,0,0,19,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,11,0,2,3,0,8,0,0
912349515,Spain,Western Mediterranean,VAL6,39.85,0.08,POINT (0.08 39.85),2015-07-09T14:00:00Z,14.5,1,0,0,0,0,990,0,47,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0
912349516,Spain,Western Mediterranean,VAL7,39.86,0.04,POINT (0.04 39.86),2015-07-09T14:00:00Z,14.5,0,0,120,0,0,485,0,27,0,0,0,0,0,19,23,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,7,2,3,0,0,19,0,0
912349517,Spain,Western Mediterranean,VAL7,39.86,0.04,POINT (0.04 39.86),2015-07-09T14:00:00Z,13.0,0,0,0,0,0,215,0,16,0,0,0,0,1,0,42,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,6,0,1,4,0,0
912349518,Spain,Western Mediterranean,VAL8,37.91,-0.72,POINT (-0.72 37.91),2015-09-19T14:00:00Z,5.9,0,0,0,0,0,464,0,4,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0
912349519,Spain,Western Mediterranean,VAL8,37.91,-0.72,POINT (-0.72 37.91),2015-09-19T14:00:00Z,6.1,0,0,0,0,0,85,0,3,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0
912349520,Spain,Western Mediterranean,VAL9,38.16,0.45,POINT (0.45 38.16),2015-09-20T14:00:00Z,8.4,0,0,50000,0,0,50000,0,24,0,0,2,0,9,2,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,19,0,1,17,33,0
912349521,Spain,Western Mediterranean,VAL9,38.16,0.45,POINT (0.45 38.16),2015-09-20T14:00:00Z,9.3,0,0,3363,0,0,860,0,8,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,38,0,0,0,0,0,70,0,0,0,4,0,20,0,0,0,0,0,1,0,2,8,13,0
912344153,Israel,Levantine Sea,MED29,33.07,35.09,POINT (35.09 33.07),2014-06-28T14:00:00Z,11.0,0,0,0,0,0,9,0,22,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0
912344154,Israel,Levantine Sea,MED29,33.07,35.09,POINT (35.09 33.07),2014-06-28T14:00:00Z,16.0,4,0,0,0,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103,0
912344159,Israel,Levantine Sea,MED30,33.09,35.1,POINT (35.1 33.09),2014-06-28T14:00:00Z,14.0,0,0,0,0,0,164,0,31,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,4
912344160,Israel,Levantine Sea,MED30,33.09,35.1,POINT (35.1 33.09),2014-06-28T14:00:00Z,13.0,0,0,0,0,0,182,0,14,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,197,1
912344161,Israel,Levantine Sea,MED31,33.09,35.1,POINT (35.1 33.09),2014-06-28T14:00:00Z,10.0,0,0,0,0,0,106,0,18,0,0,0,2,0,6,21,0,2,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,111,0
912344162,Israel,Levantine Sea,MED32,33.04,35.08,POINT (35.08 33.04),2014-06-28T14:00:00Z,10.0,0,0,0,0,0,132,0,78,0,0,0,0,0,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,134,1
912344163,Israel,Levantine Sea,MED32,33.04,35.08,POINT (35.08 33.04),2014-06-28T14:00:00Z,11.0,0,0,0,0,0,10,0,165,0,0,0,0,0,5,9,1,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,142,0
912344155,Israel,Levantine Sea,MED33,32.83,34.95,POINT (34.95 32.83),2014-06-30T14:00:00Z,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,0
912344156,Israel,Levantine Sea,MED33,32.83,34.95,POINT (34.95 32.83),2014-06-30T14:00:00Z,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
912344157,Israel,Levantine Sea,MED34,32.84,34.97,POINT (34.97 32.84),2014-06-30T14:00:00Z,2.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
912344158,Israel,Levantine Sea,MED34,32.84,34.97,POINT (34.97 32.84),2014-06-30T14:00:00Z,1.5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
912344596,Spain,Alboran Sea,AND24,36.88,-2.0,POINT (-2 36.88),2014-07-08T14:00:00Z,2.2,0,0,0,0,2,5,0,15,0,0,0,0,3,35,23,0,0,0,0,0,0,0,0,4,0,0,0,0,0,199,0,0,0,2,0,0,0,0,0,0,0,0,3,0,10,9,0
912344597,Spain,Alboran Sea,AND25,36.86,-2.0,POINT (-2 36.86),2014-07-08T14:00:00Z,2.0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
912344598,Spain,Alboran Sea,AND26,36.82,-2.04,POINT (-2.04 36.82),2014-07-08T14:00:00Z,2.4,0,2,0,0,0,2,0,16,0,0,0,2,3,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0
912344599,Spain,Alboran Sea,AND27,36.94,-1.91,POINT (-1.9100000000000001 36.94),2014-07-09T14:00:00Z,2.4,0,0,0,0,0,0,0,23,0,0,4,0,0,13,8,0,0,0,0,0,6,10,0,2,0,0,0,0,0,36,0,0,0,7,0,0,0,0,0,0,0,0,10,0,15,29,0
912344600,Spain,Alboran Sea,AND28,36.94,-1.91,POINT (-1.9100000000000001 36.94),2014-07-09T14:00:00Z,3.4,0,0,0,0,0,7,0,17,0,0,0,0,0,2,13,0,0,0,0,0,1,14,0,10,0,0,0,0,0,11,0,0,0,8,0,0,0,0,6,1,0,0,15,0,11,36,0
912344602,Spain,Alboran Sea,AND29,36.9,-1.97,POINT (-1.97 36.9),2014-07-10T14:00:00Z,6.9,2,0,0,0,0,498,0,58,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,71,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,3,0,21,52,0
912344583,Spain,Alboran Sea,AND11,36.82,-2.54,POINT (-2.54 36.82),2014-07-01T14:00:00Z,5.1,0,0,0,0,0,2500,0,2,0,0,0,0,3,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,6,0,0,0,0,0,0,0,0,2,0,9,72,0
912344584,Spain,Alboran Sea,AND12,36.82,-2.55,POINT (-2.55 36.82),2014-07-01T14:00:00Z,6.4,0,0,600,0,0,660,0,2,0,0,3,0,1,0,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,2,0,3,150,0
912344585,Spain,Alboran Sea,AND13,36.81,-2.04,POINT (-2.04 36.81),2014-07-01T14:00:00Z,3.4,0,900,0,0,0,14,0,17,0,0,1,0,0,3,13,0,0,0,0,0,0,9,0,13,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,9,11,2,15,6,0
912344601,Spain,Alboran Sea,AND30,36.9,-1.97,POINT (-1.97 36.9),2014-07-10T14:00:00Z,3.5,0,0,0,0,0,363,0,60,0,0,0,1,2,9,8,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,1,7,75,0
